id,gender
3999,0.781380531
4000,0.100283007
4001,0.225739352
4002,0.552474056
4003,0.068429781
4004,0.109430717
4005,0.09456658
4006,0.50705227
4007,0.428899729
4008,0.46385922
4009,0.151102358
4010,0.160418934
4011,0.192678565
4012,0.362423493
4013,0.494419789
4014,0.074932006
4015,0.583501501
4016,0.120161501
4017,0.549906829
4018,0.406736945
4019,0.63244756
4020,0.076040851
4021,0.805552831
4022,0.676040492
4023,0.083227255
4024,0.350069294
4025,0.688000786
4026,0.7445473
4027,0.519782845
4028,0.127260588
4029,0.10548252
4030,0.078534222
4031,0.096092871
4032,0.107700464
4033,0.217666725
4034,0.687712674
4035,0.112865686
4036,0.150928469
4037,0.269117817
4038,0.079526526
4039,0.072050659
4040,0.782406874
4041,0.186249756
4042,0.060051476
4043,0.114508517
4044,0.257776289
4045,0.568931153
4046,0.193477579
4047,0.064325536
4048,0.645148276
4049,0.488909054
4050,0.061862342
4051,0.157732202
4052,0.106381677
4053,0.099049234
4054,0.120787781
4055,0.664104747
4056,0.582515027
4057,0.124014329
4058,0.188108999
4059,0.783967557
4060,0.12742714
4061,0.766629014
4062,0.234114219
4063,0.097213963
4064,0.472795231
4065,0.754450337
4066,0.459278588
4067,0.120655831
4068,0.064941375
4069,0.189118014
4070,0.322563678
4071,0.156947213
4072,0.153671391
4073,0.103860041
4074,0.167630652
4075,0.242414403
4076,0.647728629
4077,0.355141664
4078,0.633614728
4079,0.637105303
4080,0.519970611
4081,0.150143849
4082,0.359130716
4083,0.137480183
4084,0.673571066
4085,0.327307271
4086,0.244910626
4087,0.280889549
4088,0.126629636
4089,0.252812296
4090,0.707567795
4091,0.549026754
4092,0.442177136
4093,0.570094679
4094,0.607818443
4095,0.163087675
4096,0.301824833
4097,0.783795179
4098,0.155227052
4099,0.682846113
4100,0.58962852
4101,0.201422768
4102,0.17837245
4103,0.133355892
4104,0.164278868
4105,0.615033964
4106,0.091576677
4107,0.110995806
4108,0.39640696
4109,0.128914888
4110,0.14967922
4111,0.255967018
4112,0.096038579
4113,0.189689007
4114,0.503086808
4115,0.790803139
4116,0.360543569
4117,0.690916656
4118,0.147497746
4119,0.400146094
4120,0.20226029
4121,0.77998812
4122,0.225129463
4123,0.077886996
4124,0.809554231
4125,0.175525835
4126,0.136778711
4127,0.068643493
4128,0.398502636
4129,0.199969886
4130,0.611765241
4131,0.302274823
4132,0.154664201
4133,0.307987317
4134,0.42460349
4135,0.230544392
4136,0.315581674
4137,0.175211329
4138,0.384995091
4139,0.230742065
4140,0.542376845
4141,0.106840973
4142,0.067284847
4143,0.075505248
4144,0.756909517
4145,0.737439243
4146,0.06331205
4147,0.592480194
4148,0.399358389
4149,0.621304333
4150,0.115411332
4151,0.282581594
4152,0.569346433
4153,0.630774291
4154,0.106622958
4155,0.129067156
4156,0.127260159
4157,0.09904681
4158,0.278110464
4159,0.091857274
4160,0.182496026
4161,0.403401498
4162,0.672472257
4163,0.106664012
4164,0.425565137
4165,0.102306759
4166,0.095973308
4167,0.749978714
4168,0.277214319
4169,0.143604526
4170,0.09159098
4171,0.522204892
4172,0.1157593
4173,0.641248272
4174,0.621681803
4175,0.118777979
4176,0.13567724
4177,0.084208487
4178,0.171667339
4179,0.082904274
4180,0.090243223
4181,0.082720845
4182,0.235735934
4183,0.094893147
4184,0.086391662
4185,0.055843153
4186,0.463427604
4187,0.076902942
4188,0.699100395
4189,0.168459973
4190,0.069972778
4191,0.240078677
4192,0.584954317
4193,0.658440161
4194,0.743888815
4195,0.685234024
4196,0.387349263
4197,0.217698708
4198,0.105679236
4199,0.08459955
4200,0.74007026
4201,0.643785918
4202,0.221862862
4203,0.678496134
4204,0.175678322
4205,0.100133948
4206,0.794197494
4207,0.359422416
4208,0.081562407
4209,0.165526897
4210,0.10184192
4211,0.3660487
4212,0.60894752
4213,0.227736213
4214,0.180785286
4215,0.212646543
4216,0.089904069
4217,0.089106724
4218,0.319060639
4219,0.604490602
4220,0.607115559
4221,0.739771847
4222,0.778643703
4223,0.20389795
4224,0.061477572
4225,0.119368288
4226,0.205076948
4227,0.154471134
4228,0.104801718
4229,0.561211591
4230,0.427118701
4231,0.103407281
4232,0.620357834
4233,0.316531187
4234,0.204741829
4235,0.62920453
4236,0.192344943
4237,0.684949958
4238,0.69394427
4239,0.291566737
4240,0.058832694
4241,0.135741872
4242,0.394275775
4243,0.134253821
4244,0.09494722
4245,0.519427311
4246,0.64566663
4247,0.759739093
4248,0.084791596
4249,0.660026493
4250,0.071977858
4251,0.197242806
4252,0.135103343
4253,0.173387442
4254,0.098421912
4255,0.287603471
4256,0.072636452
4257,0.279127384
4258,0.249295092
4259,0.764614064
4260,0.25553916
4261,0.183668193
4262,0.091793177
4263,0.755775375
4264,0.492130207
4265,0.163296108
4266,0.789878638
4267,0.17732649
4268,0.122201859
4269,0.13072379
4270,0.148594303
4271,0.676190779
4272,0.097918282
4273,0.687878064
4274,0.605970254
4275,0.136506311
4276,0.235428507
4277,0.570650635
4278,0.383231349
4279,0.792030722
4280,0.154233768
4281,0.62697154
4282,0.146087119
4283,0.274694159
4284,0.75737187
4285,0.570355328
4286,0.436800787
4287,0.526053821
4288,0.151616527
4289,0.648346512
4290,0.080271556
4291,0.135201235
4292,0.451680882
4293,0.272038082
4294,0.114009175
4295,0.085805764
4296,0.199049239
4297,0.092183157
4298,0.197768394
4299,0.477238091
4300,0.166486636
4301,0.084784531
4302,0.08039219
4303,0.25144067
4304,0.237302405
4305,0.572435236
4306,0.307560724
4307,0.061349092
4308,0.095386479
4309,0.093461088
4310,0.128199416
4311,0.476962041
4312,0.254092089
4313,0.493493733
4314,0.194776548
4315,0.180725724
4316,0.237617907
4317,0.345154917
4318,0.135288057
4319,0.333335556
4320,0.155735772
4321,0.087312642
4322,0.138464989
4323,0.21415059
4324,0.307748807
4325,0.65549734
4326,0.372010002
4327,0.755043985
4328,0.176990074
4329,0.075563701
4330,0.640580192
4331,0.094164716
4332,0.616703392
4333,0.458670437
4334,0.127431102
4335,0.075726174
4336,0.676040492
4337,0.15016341
4338,0.159026418
4339,0.115384472
4340,0.129126971
4341,0.606814656
4342,0.629732395
4343,0.072094074
4344,0.147860247
4345,0.059619834
4346,0.11424579
4347,0.187006566
4348,0.272623182
4349,0.682846113
4350,0.185799852
4351,0.079517794
4352,0.421587459
4353,0.299806677
4354,0.258879625
4355,0.284520608
4356,0.72339023
4357,0.407373839
4358,0.23329766
4359,0.6110568
4360,0.484451021
4361,0.637952091
4362,0.148252636
4363,0.562665245
4364,0.08600054
4365,0.104375076
4366,0.075960323
4367,0.521854316
4368,0.211674979
4369,0.503355701
4370,0.090745515
4371,0.620076092
4372,0.665778252
4373,0.521725146
4374,0.487918697
4375,0.675937596
4376,0.548160068
4377,0.088134661
4378,0.185959808
4379,0.232995258
4380,0.174976267
4381,0.497872704
4382,0.208197704
4383,0.781517161
4384,0.177807668
4385,0.14977007
4386,0.108179596
4387,0.461727736
4388,0.607665809
4389,0.433302993
4390,0.556346939
4391,0.297046383
4392,0.423710138
4393,0.087152279
4394,0.654501003
4395,0.679150994
4396,0.272849394
4397,0.100895788
4398,0.616703392
4399,0.068956653
4400,0.336503324
4401,0.10482468
4402,0.192678565
4403,0.078588741
4404,0.117548607
4405,0.666812143
4406,0.162012969
4407,0.530349121
4408,0.612063333
4409,0.315728091
4410,0.694314794
4411,0.684565041
4412,0.081801513
4413,0.157052857
4414,0.247268338
4415,0.091554809
4416,0.748604885
4417,0.177612927
4418,0.200658168
4419,0.160337734
4420,0.677018247
4421,0.338070363
4422,0.700573488
4423,0.111489524
4424,0.683020712
4425,0.066368324
4426,0.213402018
4427,0.18979173
4428,0.200006315
4429,0.428422275
4430,0.259912157
4431,0.209437335
4432,0.241711863
4433,0.084172935
4434,0.164330483
4435,0.223473397
4436,0.212468353
4437,0.080957541
4438,0.092749015
4439,0.575816079
4440,0.133119098
4441,0.064750367
4442,0.1219889
4443,0.097912649
4444,0.670545756
4445,0.220581062
4446,0.224467231
4447,0.140417998
4448,0.102738893
4449,0.082163735
4450,0.091742365
4451,0.265854289
4452,0.664207835
4453,0.125569044
4454,0.699385688
4455,0.403607282
4456,0.169457965
4457,0.067848838
4458,0.074958113
4459,0.124332231
4460,0.41993776
4461,0.116432002
4462,0.448538524
4463,0.316929654
4464,0.130977724
4465,0.651675047
4466,0.24355336
4467,0.216403571
4468,0.625473085
4469,0.4853307
4470,0.101979053
4471,0.191249248
4472,0.70431183
4473,0.194703041
4474,0.075409218
4475,0.566304662
4476,0.082783693
4477,0.200646347
4478,0.688307798
4479,0.178806967
4480,0.092970945
4481,0.136047439
4482,0.348721699
4483,0.085122904
4484,0.609863033
4485,0.127908263
4486,0.337734287
4487,0.419234495
4488,0.082149402
4489,0.128972441
4490,0.098651649
4491,0.093844414
4492,0.460054578
4493,0.741816361
4494,0.13714984
4495,0.160230727
4496,0.097164233
4497,0.780051616
4498,0.485488531
4499,0.608789557
4500,0.574641729
4501,0.128220848
4502,0.095787865
4503,0.427832075
4504,0.194486663
4505,0.804290292
4506,0.612315257
4507,0.078188751
4508,0.150274713
4509,0.067914256
4510,0.100495835
4511,0.100621865
4512,0.775362023
4513,0.065056865
4514,0.098894745
4515,0.492130207
4516,0.136586938
4517,0.213182113
4518,0.641220015
4519,0.288882636
4520,0.451647858
4521,0.437911411
4522,0.097274608
4523,0.080362811
4524,0.633121628
4525,0.620939357
4526,0.259268168
4527,0.133069519
4528,0.746472376
4529,0.122961554
4530,0.67716667
4531,0.701255028
4532,0.526798751
4533,0.308187041
4534,0.774917497
4535,0.065207444
4536,0.726366662
4537,0.209843129
4538,0.185800296
4539,0.774001348
4540,0.142839056
4541,0.201001386
4542,0.08593732
4543,0.16943357
4544,0.102562022
4545,0.134172516
4546,0.096511316
4547,0.404967413
4548,0.151005951
4549,0.556987073
4550,0.184423332
4551,0.723339992
4552,0.087806852
4553,0.771865507
4554,0.585737452
4555,0.113136422
4556,0.228800339
4557,0.177171963
4558,0.320463728
4559,0.062502613
4560,0.461251073
4561,0.159930994
4562,0.472936496
4563,0.519729789
4564,0.126553394
4565,0.715112312
4566,0.129555582
4567,0.59900529
4568,0.18345729
4569,0.623184443
4570,0.198552407
4571,0.612676706
4572,0.222250983
4573,0.118661854
4574,0.258004764
4575,0.809375273
4576,0.490132917
4577,0.686937424
4578,0.100621865
4579,0.163949969
4580,0.163789986
4581,0.12870275
4582,0.394071821
4583,0.78568041
4584,0.106567806
4585,0.542100486
4586,0.207096328
4587,0.155596357
4588,0.140034154
4589,0.215282875
4590,0.440467863
4591,0.440929957
4592,0.153829857
4593,0.444705498
4594,0.685805643
4595,0.396363178
4596,0.394806119
4597,0.781517161
4598,0.296252719
4599,0.14926273
4600,0.517557041
4601,0.36699517
4602,0.158032272
4603,0.072450962
4604,0.69017108
4605,0.120352197
4606,0.185050032
4607,0.066593353
4608,0.140621328
4609,0.794300185
4610,0.219971142
4611,0.69604286
4612,0.255818581
4613,0.297123461
4614,0.076342154
4615,0.286834621
4616,0.090902696
4617,0.077141665
4618,0.11575886
4619,0.787076127
4620,0.469626163
4621,0.651586152
4622,0.746555243
4623,0.481053457
4624,0.105227779
4625,0.217666725
4626,0.570530121
4627,0.658883169
4628,0.34099029
4629,0.617741662
4630,0.108703306
4631,0.101677288
4632,0.081949838
4633,0.149541949
4634,0.055852931
4635,0.090909364
4636,0.682918206
4637,0.717517162
4638,0.135281282
4639,0.184459487
4640,0.124539231
4641,0.227439772
4642,0.096364347
4643,0.131303766
4644,0.691775615
4645,0.691461348
4646,0.26796042
4647,0.630193752
4648,0.612443929
4649,0.237760411
4650,0.11062532
4651,0.112793233
4652,0.155976009
4653,0.163754917
4654,0.656779472
4655,0.440429597
4656,0.102143977
4657,0.116280122
4658,0.671307559
4659,0.527568129
4660,0.193925021
4661,0.714610918
4662,0.20160492
4663,0.319737772
4664,0.066287646
4665,0.676040492
4666,0.081814973
4667,0.093349398
4668,0.177832378
4669,0.335396216
4670,0.121368953
4671,0.368914345
4672,0.073268197
4673,0.411968655
4674,0.233189261
4675,0.251536231
4676,0.258957471
4677,0.716307052
4678,0.140360441
4679,0.263458907
4680,0.302287693
4681,0.22337202
4682,0.079612074
4683,0.109381293
4684,0.742999241
4685,0.091049936
4686,0.393895118
4687,0.341515889
4688,0.493035283
4689,0.063155896
4690,0.07526302
4691,0.44876913
4692,0.240345485
4693,0.066496026
4694,0.170474526
4695,0.168541927
4696,0.193971561
4697,0.403186196
4698,0.26502621
4699,0.575333089
4700,0.180062217
4701,0.150124416
4702,0.091243482
4703,0.195216201
4704,0.662959242
4705,0.588265968
4706,0.360961122
4707,0.641291965
4708,0.094733102
4709,0.670759657
4710,0.590675363
4711,0.529324644
4712,0.751865449
4713,0.164353663
4714,0.7978216
4715,0.31888408
4716,0.081804778
4717,0.08409158
4718,0.192678565
4719,0.683702246
4720,0.21532425
4721,0.204924764
4722,0.275598998
4723,0.0827894
4724,0.141519944
4725,0.104091162
4726,0.44876913
4727,0.075187368
4728,0.125936989
4729,0.409868885
4730,0.360049667
4731,0.668889507
4732,0.731911407
4733,0.093213879
4734,0.254749309
4735,0.563451138
4736,0.138386115
4737,0.272345519
4738,0.610318991
4739,0.264009203
4740,0.155082191
4741,0.091730081
4742,0.214319365
4743,0.730291255
4744,0.146185353
4745,0.603663594
4746,0.222112635
4747,0.082898492
4748,0.732988306
4749,0.079679504
4750,0.611662588
4751,0.091224101
4752,0.631848816
4753,0.680290075
4754,0.272038082
4755,0.759723967
4756,0.108315514
4757,0.092836645
4758,0.748131037
4759,0.196073585
4760,0.272372766
4761,0.431872486
4762,0.510437194
4763,0.113355472
4764,0.433326981
4765,0.087336236
4766,0.676040492
4767,0.623786923
4768,0.144561943
4769,0.150791534
4770,0.082671354
4771,0.708275727
4772,0.212021861
4773,0.128293819
4774,0.243939891
4775,0.44876913
4776,0.08385864
4777,0.647688042
4778,0.34099029
4779,0.140008079
4780,0.746088396
4781,0.461753155
4782,0.108616408
4783,0.427582382
4784,0.082446132
4785,0.099455718
4786,0.169649671
4787,0.616061988
4788,0.187195478
4789,0.719421066
4790,0.511431358
4791,0.512968029
4792,0.535125803
4793,0.301688746
4794,0.492130207
4795,0.099192592
4796,0.076899194
4797,0.541180291
4798,0.417404483
4799,0.115082327
4800,0.4746187
4801,0.251536231
4802,0.112216658
4803,0.076078751
4804,0.405124966
4805,0.486701448
4806,0.081017041
4807,0.764614064
4808,0.453196072
4809,0.204367994
4810,0.641020262
4811,0.074934439
4812,0.079947559
4813,0.163156539
4814,0.176219625
4815,0.476472651
4816,0.105139395
4817,0.665998368
4818,0.223552341
4819,0.214397778
4820,0.3711978
4821,0.201582121
4822,0.070437801
4823,0.129142048
4824,0.167547913
4825,0.074626857
4826,0.085121469
4827,0.154319994
4828,0.084875969
4829,0.691153224
4830,0.146233546
4831,0.101969443
4832,0.078741998
4833,0.275792394
4834,0.259842591
4835,0.257455382
4836,0.771048084
4837,0.148200854
4838,0.790247832
4839,0.190115304
4840,0.145450254
4841,0.677770436
4842,0.68993024
4843,0.662257573
4844,0.618461661
4845,0.431796425
4846,0.139290746
4847,0.62325067
4848,0.683965348
4849,0.567834105
4850,0.557022331
4851,0.15199986
4852,0.371742853
4853,0.591675631
4854,0.689711913
4855,0.529946137
4856,0.407246179
4857,0.224189823
4858,0.647993232
4859,0.30169679
4860,0.738294539
4861,0.630233415
4862,0.434801668
4863,0.128698244
4864,0.679685303
4865,0.106369673
4866,0.10381794
4867,0.104877243
4868,0.15702481
4869,0.104502575
4870,0.087041851
4871,0.152824947
4872,0.139234098
4873,0.080523699
4874,0.808755985
4875,0.096302828
4876,0.768208513
4877,0.787586046
4878,0.392669747
4879,0.744366798
4880,0.080264716
4881,0.72123925
4882,0.687381093
4883,0.39867022
4884,0.446170051
4885,0.2158677
4886,0.199750165
4887,0.090709755
4888,0.272038082
4889,0.155496059
4890,0.22883748
4891,0.276430338
4892,0.524488138
4893,0.755956162
4894,0.180636747
4895,0.119809035
4896,0.326301442
4897,0.780528114
4898,0.121244811
4899,0.107847049
4900,0.73351289
4901,0.165905862
4902,0.673401468
4903,0.237372467
4904,0.297084855
4905,0.799605995
4906,0.758278355
4907,0.310247075
4908,0.287107556
4909,0.231662766
4910,0.083597593
4911,0.730849013
4912,0.660312145
4913,0.387194736
4914,0.312301662
4915,0.091205486
4916,0.321948985
4917,0.109608184
4918,0.58359403
4919,0.59296478
4920,0.579050775
4921,0.771073905
4922,0.125415491
4923,0.369074723
4924,0.087234474
4925,0.672904074
4926,0.088677436
4927,0.197950089
4928,0.149904934
4929,0.129275585
4930,0.250931828
4931,0.586261369
4932,0.095916979
4933,0.106161875
4934,0.151921031
4935,0.105004933
4936,0.110345531
4937,0.107146682
4938,0.116172822
4939,0.080901337
4940,0.21293031
4941,0.161545385
4942,0.093061129
4943,0.121934142
4944,0.165205039
4945,0.391797279
4946,0.270745745
4947,0.075453163
4948,0.355860215
4949,0.126072813
4950,0.730306183
4951,0.702934696
4952,0.079277493
4953,0.070596908
4954,0.107106244
4955,0.208722883
4956,0.774472815
4957,0.132646937
4958,0.100288097
4959,0.720858504
4960,0.065851121
4961,0.162214902
4962,0.502154198
4963,0.481882
4964,0.733895811
4965,0.628239265
4966,0.506729177
4967,0.54188703
4968,0.088979882
4969,0.532130863
4970,0.06534068
4971,0.171890963
4972,0.192390471
4973,0.173855104
4974,0.715830698
4975,0.303335831
4976,0.259022091
4977,0.059256948
4978,0.102690641
4979,0.206379659
4980,0.084827567
4981,0.133390793
4982,0.120384904
4983,0.764165749
4984,0.53414902
4985,0.288493811
4986,0.261194629
4987,0.453362371
4988,0.429227264
4989,0.160063487
4990,0.192678565
4991,0.195713233
4992,0.118079269
4993,0.084320941
4994,0.253985499
4995,0.468717808
4996,0.238905648
4997,0.624423039
4998,0.074682031
4999,0.217675727
5000,0.299076133
5001,0.580972025
5002,0.340722399
5003,0.120921199
5004,0.295969783
5005,0.1382016
5006,0.463602886
5007,0.585746377
5008,0.129480599
5009,0.808198821
5010,0.503604606
5011,0.742558326
5012,0.103450351
5013,0.644649457
5014,0.175917725
5015,0.070254576
5016,0.587301611
5017,0.189103136
5018,0.112290436
5019,0.085009972
5020,0.189623887
5021,0.123206698
5022,0.552240407
5023,0.192703881
5024,0.147627992
5025,0.479799836
5026,0.744579638
5027,0.308898856
5028,0.134467763
5029,0.199150523
5030,0.121698304
5031,0.364546143
5032,0.665265255
5033,0.174051714
5034,0.307788325
5035,0.099094259
5036,0.126045172
5037,0.282364124
5038,0.102319177
5039,0.137472504
5040,0.158302072
5041,0.347490383
5042,0.072619012
5043,0.197194946
5044,0.426289135
5045,0.796197871
5046,0.074842843
5047,0.12387666
5048,0.253828432
5049,0.656975096
5050,0.154233692
5051,0.260571875
5052,0.804030662
5053,0.680652127
